Date,USDJPY BGN Curncy  (R1),SPX Index  (R2),NKY Index  (R4),DAX Index  (R4),UKX Index  (R3),MXWO Index  (R2),AS51 Index  (R3)
2/15/2013,93.5,1519.79,11173.8301,7593.5098,6328.26,1406.92,5033.918
2/18/2013,93.96,,11407.8701,7628.73,6318.19,1408.46,5063.416
2/19/2013,93.57,1530.94,11372.3398,7752.4502,6379.07,1419.81,5081.897
2/20/2013,93.57,1511.95,11468.2803,7728.8999,6395.37,1410.01,5098.714
2/21/2013,93.11,1502.42,11309.1299,7583.5698,6291.54,1392.11,4980.091
2/22/2013,93.42,1515.6,11385.9404,7661.9102,6335.7,1402.05,5018.145
2/25/2013,91.82,1487.85,11662.5195,7773.1899,6355.37,1391.22,5055.767
2/26/2013,91.98,1496.94,11398.8096,7597.1099,6270.44,1386.06,5003.566
2/27/2013,92.24,1515.99,11253.9697,7675.8301,6325.88,1399.43,5036.592
2/28/2013,92.56,1514.68,11559.3604,7741.7002,6360.81,1405.18,5104.08
3/1/2013,93.59,1518.2,11606.3799,7708.1602,6378.6,1401.75,5086.134
3/4/2013,93.48,1525.2,11652.29,7691.6802,6345.63,1404.94,5010.524
3/5/2013,93.29,1539.79,11683.4502,7870.3101,6431.95,1420.25,5075.363
3/6/2013,94.07,1541.46,11932.2695,7919.3301,6427.64,1422.26,5116.79
3/7/2013,94.82,1544.26,11968.0801,7939.77,6439.16,1424.88,5109.2
3/8/2013,96,1551.18,12283.6201,7986.4702,6483.58,1428.72,5123.441
3/11/2013,96.28,1556.22,12349.0498,7984.29,6503.63,1434.83,5146.905
3/12/2013,96.08,1552.48,12314.8096,7966.1201,6510.62,1433.28,5117.868
3/13/2013,96.13,1554.52,12239.6602,7970.9102,6481.5,1429.84,5092.397
3/14/2013,96.11,1563.23,12381.1904,8058.3701,6529.41,1440.21,5032.222
3/15/2013,95.28,1560.7,12560.9502,8042.8501,6489.65,1444.48,5120.242
3/18/2013,95.21,1552.1,12220.6299,8010.7002,6457.92,1430.97,5015.402
3/19/2013,95.16,1548.34,12468.2305,7947.79,6441.32,1426.75,4987.4
3/20/2013,96.01,1558.71,,8001.9702,6432.7,1434.35,4967.35
3/21/2013,94.9,1545.8,12635.6904,7932.5098,6388.55,1426.66,4959.406
3/22/2013,94.46,1556.89,12338.5303,7911.3501,6392.76,1432.33,4967.262
3/25/2013,94.17,1551.69,12546.46,7870.8999,6378.38,1426.71,4990.197
3/26/2013,94.44,1563.77,12471.6201,7879.6699,6399.37,1432.64,4950.246
3/27/2013,94.46,1562.85,12493.79,7789.0898,6387.56,1428.95,4994.993
3/28/2013,94.15,1569.19,12335.96,7795.3101,6411.74,1434.62,4966.499
3/29/2013,94.22,,12397.9102,,,1434.51,
4/1/2013,93.23,1562.17,12135.0195,,,1428.04,
4/2/2013,93.44,1570.25,12003.4297,7943.8701,6490.66,1435.41,4985.51
4/3/2013,93.04,1553.69,12362.2002,7874.75,6420.28,1425.59,4957.68
4/4/2013,96.34,1559.98,12634.54,7817.3901,6344.12,1422.22,4913.481
4/5/2013,97.57,1553.28,12833.6396,7658.75,6249.78,1419.11,4891.425
4/8/2013,99.36,1563.07,13192.5898,7662.6401,6276.94,1426.45,4905.486
4/9/2013,99.02,1568.61,13192.3496,7637.5098,6313.21,1433.01,4976.839
4/10/2013,99.78,1587.73,13288.1299,7810.6299,6387.37,1452.41,4967.995
4/11/2013,99.68,1593.37,13549.1602,7871.6299,6416.14,1462.82,5007.069
4/12/2013,98.37,1588.85,13485.1396,7744.77,6384.39,1456.54,5013.535
4/15/2013,96.77,1552.36,13275.6602,7712.6299,6343.6,1431.09,4967.908
4/16/2013,97.54,1574.57,13221.4404,7682.5801,6304.58,1438.81,4950.846
4/17/2013,98.12,1552.01,13382.8896,7503.0298,6244.21,1420.7,5004.555
4/18/2013,98.17,1541.61,13220.0703,7473.73,6243.67,1413.72,4924.416
4/19/2013,99.52,1555.25,13316.4805,7459.96,6286.59,1422.25,4931.911
4/22/2013,99.23,1562.5,13568.3701,7478.1099,6280.62,1427.08,4966.551
4/23/2013,99.48,1578.78,13529.6504,7658.21,6406.12,1443.86,5016.233
4/24/2013,99.51,1578.79,13843.46,7759.0298,6431.76,1450.79,5102.43
4/25/2013,99.26,1585.16,13926.0801,7832.8599,6442.59,1459.26,
4/26/2013,98.05,1582.24,13884.1299,7814.7598,6426.42,1457.8,5097.508
4/29/2013,97.76,1593.61,,7873.5,6458.02,1468.44,5125.806
4/30/2013,97.45,1597.57,13860.8604,7913.71,6430.12,1476.14,5191.219
5/1/2013,97.39,1582.7,13799.3496,,6451.29,1466.53,5166.182
5/2/2013,97.94,1597.59,13694.04,7961.71,6460.71,1469.72,5129.965
5/3/2013,98.99,1614.42,,8122.29,6521.46,1482.46,5129.499
5/6/2013,99.33,1617.5,,8112.0801,,1481.85,5156.202
5/7/2013,99,1625.96,14180.2402,8181.7798,6557.3,1492.06,5143.735
5/8/2013,99.01,1632.69,14285.6904,8249.71,6583.48,1503.66,5199.75
5/9/2013,100.59,1626.67,14191.4805,8262.5498,6592.74,1495.74,5198.381
5/10/2013,101.62,1633.7,14607.54,8278.5898,6624.98,1495.84,5206.091
5/13/2013,101.82,1633.77,14782.21,8279.29,6631.76,1497.4,5210.336
5/14/2013,102.42,1650.34,14758.4199,8339.1104,6686.06,1505.97,5220.987
5/15/2013,102.25,1658.78,15096.0303,8362.4199,6693.55,1510.87,5191.658
5/16/2013,102.26,1650.47,15037.2402,8369.8701,6687.8,1508.02,5165.66
5/17/2013,103.21,1667.47,15138.1201,8398,6723.06,1512.98,5180.774
5/20/2013,102.27,1666.29,15360.8096,8455.8301,6755.63,1518.41,5209.035
5/21/2013,102.5,1669.16,15381.0195,8472.2002,6803.87,1520.64,5180.057
5/22/2013,103.16,1655.35,15627.2598,8530.8896,6840.27,1512.9,5165.365
5/23/2013,102.02,1650.51,14483.9805,8351.9805,6696.79,1493.44,5062.446
5/24/2013,101.31,1649.6,14612.4502,8305.3203,6654.34,1492.74,4983.499
5/27/2013,100.96,,14142.6504,8383.2998,,1489.58,4959.857
5/28/2013,102.37,1660.06,14311.9805,8480.8701,6762.01,1497.13,4970.652
5/29/2013,101.16,1648.36,14326.46,8336.5801,6627.17,1489.44,4974.728
5/30/2013,100.73,1654.41,13589.0303,8400.2002,6656.99,1491.79,4930.682
5/31/2013,100.45,1630.74,13774.54,8348.8398,6583.09,1471.93,4926.569
6/3/2013,99.53,1640.42,13261.8203,8285.7998,6525.12,1472.74,4888.308
6/4/2013,100.03,1631.38,13533.7598,8295.96,6558.58,1473.48,4900.808
6/5/2013,99.06,1608.9,13014.8701,8196.1797,6419.31,1450.95,4835.206
6/6/2013,96.97,1622.56,12904.0195,8098.8101,6336.11,1454.91,4781.172
6/7/2013,97.56,1643.38,12877.5303,8254.6797,6411.99,1470.22,4737.703
6/10/2013,98.76,1642.81,13514.2002,8307.6904,6400.45,1473.13,
6/11/2013,96.03,1626.13,13317.6201,8222.46,6340.08,1463.42,4757.06
6/12/2013,96.02,1612.52,13289.3203,8143.27,6299.45,1457.57,4724.453
6/13/2013,95.37,1636.36,12445.3799,8095.3901,6304.63,1464.26,4695.76
6/14/2013,94.31,1626.73,12686.5195,8127.96,6308.26,1463.83,4791.757
6/17/2013,94.51,1639.04,13033.1201,8215.7305,6330.49,1476.97,4825.882
6/18/2013,95.33,1651.81,13007.2803,8229.5098,6374.21,1483.04,4814.35
6/19/2013,96.45,1628.93,13245.2197,8197.0801,6348.82,1474.88,4861.381
6/20/2013,97.28,1588.19,13014.5801,7928.48,6159.51,1423.87,4758.388
6/21/2013,97.9,1592.43,13230.1299,7789.2402,6116.17,1421.19,4738.8
6/24/2013,97.73,1573.09,13062.7803,7692.4502,6029.1,1400.98,4669.144
6/25/2013,97.81,1588.03,12969.3398,7811.2998,6101.91,1412.53,4655.96
6/26/2013,97.72,1603.26,12834.0098,7940.9902,6165.48,1425.51,4731.715
6/27/2013,98.35,1613.2,13213.5498,7990.75,6243.4,1436.03,4811.281
6/28/2013,99.14,1606.28,13677.3203,7959.2202,6215.47,1433.55,4802.591
7/1/2013,99.66,1614.96,13852.5,7983.9199,6307.78,1444.33,4710.289
7/2/2013,100.63,1614.08,14098.7402,7910.77,6303.94,1444.86,4834.003
7/3/2013,99.91,1615.41,14055.5596,7829.3198,6229.87,1440.59,4744.125
7/4/2013,100.04,,14018.9297,7994.3101,6421.67,1448.22,4794.741
7/5/2013,101.2,1631.89,14309.9697,7806,6375.52,1449.05,4841.748
7/8/2013,100.97,1640.46,14109.3398,7968.54,6450.07,1457.52,4809.53
7/9/2013,101.15,1652.32,14472.9004,8057.75,6513.08,1468.47,4881.654
7/10/2013,99.68,1652.62,14416.5996,8066.48,6504.96,1473.31,4901.356
7/11/2013,98.96,1675.02,14472.5801,8158.7998,6543.41,1496.67,4965.7
7/12/2013,99.22,1680.19,14506.25,8212.7695,6544.94,1498.31,4973.885
7/15/2013,99.86,1682.5,,8234.8096,6586.11,1500.94,4981.106
7/16/2013,99.1,1676.26,14599.1201,8201.0498,6556.35,1500.53,4986.017
7/17/2013,99.59,1680.91,14615.04,8254.7197,6571.93,1503.38,4981.684
7/18/2013,100.43,1689.37,14808.5,8337.0898,6634.36,1511.13,4993.423
7/19/2013,100.65,1692.09,14589.9102,8331.5703,6630.67,1513.52,4972.093
7/22/2013,99.67,1695.53,14658.04,8331.0596,6623.17,1520.62,5001.864
7/23/2013,99.43,1692.39,14778.5098,8314.2305,6597.44,1519.77,5017.11
7/24/2013,100.27,1685.94,14731.2803,8379.1104,6620.43,1518.38,5035.072
7/25/2013,99.29,1690.25,14562.9297,8298.9805,6587.95,1517.72,5035.612
7/26/2013,98.21,1691.65,14129.9805,8244.9102,6554.79,1516.21,5042.026
7/29/2013,97.96,1685.33,13661.1299,8259.0303,6560.25,1508.86,5046.327
7/30/2013,98.03,1685.96,13869.8203,8271.0195,6570.95,1510.32,5047.242
7/31/2013,97.88,1685.73,13668.3203,8275.9697,6621.06,1507.91,5051.978
8/1/2013,99.54,1706.87,14005.7695,8410.7305,6681.98,1524.91,5061.49
8/2/2013,98.94,1709.67,14466.1602,8406.9404,6647.87,1533.85,5116.762
8/5/2013,98.3,1707.14,14258.04,8398.3799,6619.58,1530.46,5111.251
8/6/2013,97.74,1697.37,14401.0596,8299.7305,6604.21,1528.06,5105.629
8/7/2013,96.33,1690.91,13824.9404,8260.4805,6511.21,1519.33,5011.299
8/8/2013,96.67,1697.48,13605.5596,8318.3203,6529.68,1527.82,5064.799
8/9/2013,96.21,1691.42,13615.1904,8338.3096,6583.39,1526.9,5055.211
8/12/2013,96.9,1689.47,13519.4297,8359.25,6574.34,1524.06,5108.653
8/13/2013,98.2,1694.16,13867,8415.7598,6611.94,1527.19,5157.701
8/14/2013,98.14,1685.39,14050.1602,8438.1201,6587.43,1527.04,5157.419
8/15/2013,97.37,1661.32,13752.9404,8376.29,6483.34,1508.14,5152.367
8/16/2013,97.53,1655.83,13650.1104,8391.9404,6499.99,1508.8,5113.86
8/19/2013,97.55,1646.06,13758.1299,8366.29,6465.73,1501.39,5112.531
8/20/2013,97.27,1652.35,13396.3799,8300.0303,6453.46,1500.59,5078.179
8/21/2013,97.68,1642.8,13424.3301,8285.4102,6390.84,1489.65,5099.991
8/22/2013,98.72,1656.96,13365.1699,8397.8896,6446.87,1497.8,5075.749
8/23/2013,98.72,1663.5,13660.5498,8416.9902,6492.1,1508.49,5123.361
8/26/2013,98.51,1656.78,13636.2803,8435.1504,,1504.41,5135.403
8/27/2013,97.03,1630.48,13542.3701,8242.5596,6440.97,1484.4,5141.216
8/28/2013,97.64,1634.96,13338.46,8157.8999,6430.06,1480.03,5087.163
8/29/2013,98.35,1638.17,13459.71,8194.5498,6483.05,1481.11,5092.411
8/30/2013,98.17,1632.97,13388.8604,8103.1499,6412.93,1472.74,5134.957
9/2/2013,99.33,,13572.9199,8243.8701,6506.19,1481.18,5188.276
9/3/2013,99.57,1639.77,13978.4404,8180.71,6468.41,1486.06,5196.568
9/4/2013,99.74,1653.08,14053.8701,8195.9199,6474.74,1496.29,5161.637
9/5/2013,100.11,1655.08,14064.8203,8234.9805,6532.44,1497.58,5142.513
9/6/2013,99.11,1655.17,13860.8096,8275.6699,6547.33,1502.4,5144.991
9/9/2013,99.58,1671.71,14205.2305,8276.3203,6530.74,1515.91,5181.469
9/10/2013,100.39,1683.99,14423.3604,8446.54,6583.99,1529.14,5201.167
9/11/2013,99.89,1689.13,14425.0703,8495.7305,6588.43,1535.73,5234.387
9/12/2013,99.54,1683.42,14387.2695,8494,6588.98,1532.93,5242.536
9/13/2013,99.38,1687.99,14404.6699,8509.4199,6583.8,1533.72,5219.626
9/16/2013,99.08,1697.6,,8613,6622.86,1546.52,5247.988
9/17/2013,99.13,1704.76,14311.6699,8596.9502,6570.17,1547.24,5251.242
9/18/2013,97.94,1725.52,14505.3604,8636.0596,6558.82,1561.53,5238.14
9/19/2013,99.45,1722.34,14766.1797,8694.1797,6625.39,1573.13,5295.55
9/20/2013,99.36,1709.91,14742.4199,8675.7305,6596.43,1563.26,5276.69
9/23/2013,98.85,1701.84,,8635.29,6557.37,1557.87,5252.46
9/24/2013,98.75,1697.42,14732.6104,8664.5996,6571.46,1555.57,5234.162
9/25/2013,98.43,1692.77,14620.5303,8665.6299,6551.53,1553.75,5275.939
9/26/2013,98.99,1698.67,14799.1201,8664.0996,6565.59,1556.74,5294.455
9/27/2013,98.24,1691.75,14760.0703,8661.5098,6512.66,1554.99,5307.061
9/30/2013,98.27,1681.55,14455.7998,8594.4004,6462.22,1543.67,5218.877
10/1/2013,98,1695,14484.7197,8689.1396,6460.01,1553.51,5206.798
10/2/2013,97.36,1693.87,14170.4902,8629.4199,6437.5,1551.02,5215.556
10/3/2013,97.27,1678.66,14157.25,8597.9102,6449.04,1542.79,5234.887
10/4/2013,97.48,1690.5,14024.3096,8622.9697,6453.88,1547.5,5208.017
10/7/2013,96.71,1676.12,13853.3203,8591.5801,6437.28,1536.4,5161.112
10/8/2013,96.88,1655.45,13894.6104,8555.8896,6365.83,1523.13,5149.445
10/9/2013,97.34,1656.4,14037.8398,8516.6904,6337.91,1519.78,5152.989
10/10/2013,98.16,1692.56,14194.71,8685.7695,6430.49,1545.94,5147.142
10/11/2013,98.58,1703.2,14404.7402,8724.8301,6487.19,1557.35,5230.872
10/14/2013,98.57,1710.14,,8723.8096,6507.65,1562.77,5207.863
10/15/2013,98.16,1698.06,14441.54,8804.4404,6549.11,1558.19,5259.147
10/16/2013,98.77,1721.54,14467.1396,8846,6571.59,1570.34,5262.908
10/17/2013,97.91,1733.15,14586.5098,8811.9805,6576.16,1586.64,5283.102
10/18/2013,97.72,1744.5,14561.54,8865.0996,6622.58,1598.14,5321.466
10/21/2013,98.19,1744.66,14693.5703,8867.2197,6654.2,1599.73,5351.771
10/22/2013,98.14,1754.67,14713.25,8947.46,6695.66,1610.79,5373.145
10/23/2013,97.38,1746.38,14426.0498,8919.8604,6674.48,1601.64,5356.096
10/24/2013,97.28,1752.07,14486.4102,8980.6299,6713.18,1607.92,5372.886
10/25/2013,97.42,1759.77,14088.1904,8985.7402,6721.34,1607.96,5386.346
10/28/2013,97.68,1762.11,14396.04,8978.6504,6725.82,1610.22,5441.411
10/29/2013,98.19,1771.95,14325.9805,9022.04,6774.73,1614.33,5415.527
10/30/2013,98.51,1763.31,14502.3496,9010.2695,6777.7,1611.86,5430.854
10/31/2013,98.36,1756.54,14327.9404,9033.9199,6731.43,1602.86,5425.497
11/1/2013,98.67,1761.64,14201.5703,9007.8301,6734.74,1597.86,5411.123
11/4/2013,98.6,1767.93,,9037.2305,6763.62,1603.81,5390.532
11/5/2013,98.5,1762.97,14225.3701,9009.1104,6746.84,1599.43,5431.962
11/6/2013,98.66,1770.49,14337.3096,9040.8701,6741.69,1607.72,5433.805
11/7/2013,98.09,1747.15,14228.4404,9081.0303,6697.22,1588.47,5422.036
11/8/2013,99.05,1770.61,14086.7998,9078.2803,6708.42,1596.28,5400.665
11/11/2013,99.16,1771.89,14269.8398,9107.8604,6728.37,1600.84,5387.142
11/12/2013,99.64,1767.69,14588.6797,9076.4805,6726.79,1598.55,5393.094
11/13/2013,99.25,1782,14567.1602,9054.8301,6630,1601.56,5319.177
11/14/2013,100.01,1790.62,14876.4102,9149.6602,6666.13,1612.86,5355.429
11/15/2013,100.19,1798.18,15165.9199,9168.6904,6693.44,1621.5,5401.671
11/18/2013,99.99,1791.53,15164.2998,9225.4297,6723.46,1622.82,5384.657
11/19/2013,100.14,1787.87,15126.5596,9193.29,6698.01,1616.44,5352.902
11/20/2013,100.03,1781.37,15076.0801,9202.0703,6681.08,1611.34,5307.665
11/21/2013,101.16,1795.85,15365.5996,9196.0801,6681.33,1616.34,5288.318
11/22/2013,101.27,1804.76,15381.7197,9219.04,6674.3,1623.15,5335.912
11/25/2013,101.67,1802.48,15619.1299,9299.9502,6694.62,1623.7,5352.834
11/26/2013,101.28,1802.75,15515.2402,9290.0703,6636.22,1621.91,5357.01
11/27/2013,102.16,1807.23,15449.6299,9351.1299,6649.47,1624.82,5332.873
11/28/2013,102.33,,15727.1201,9387.3701,6654.47,1628.88,5334.337
11/29/2013,102.44,1805.81,15661.8701,9405.2998,6650.57,1628.42,5320.05
12/2/2013,102.94,1800.9,15655.0703,9401.96,6595.33,1621.34,5279.517
12/3/2013,102.51,1795.15,15749.6602,9223.4004,6532.43,1613.31,5256.072
12/4/2013,102.36,1792.81,15407.9404,9140.6299,6509.97,1604.74,5273.751
12/5/2013,101.79,1785.03,15177.4902,9084.9502,6498.33,1598.88,5197.958
12/6/2013,102.91,1805.09,15299.8604,9172.4102,6551.99,1612.61,5186.019
12/9/2013,103.27,1808.37,15650.21,9195.1699,6559.48,1617.6,5144.423
12/10/2013,102.85,1802.62,15611.3096,9114.4404,6523.31,1614.23,5143.554
12/11/2013,102.42,1782.22,15515.0596,9077.1104,6507.72,1600.12,5104.25
12/12/2013,103.38,1775.5,15341.8203,9017,6445.25,1588.71,5062.516
12/13/2013,103.21,1775.32,15403.1104,9006.46,6439.96,1587.69,5098.427
12/16/2013,103.02,1786.54,15152.9102,9163.5596,6522.2,1598.21,5089.634
12/17/2013,102.67,1781,15278.6299,9085.1201,6486.19,1592.79,5103.192
12/18/2013,104.29,1810.65,15587.7998,9181.75,6492.08,1613.75,5096.102
12/19/2013,104.25,1809.6,15859.2197,9335.7402,6584.7,1618.38,5202.232
12/20/2013,104.1,1818.32,15870.4199,9400.1797,6606.58,1626.66,5265.217
12/23/2013,104.11,1827.99,,9488.8203,6678.61,1637.28,5291.949
12/24/2013,104.25,1833.32,15889.3301,,6694.17,1639.65,5327.25
12/25/2013,104.38,,16009.9902,,,1639.73,
12/26/2013,104.81,1842.02,16174.4404,,,1646.28,
12/27/2013,105.17,1841.4,16178.9404,9589.3896,6750.87,1654.16,5324.06
12/30/2013,105.15,1841.07,16291.3096,9552.1602,6731.27,1656.15,5356.799
12/31/2013,105.31,1848.36,,,6749.09,1661.07,5352.21
1/1/2014,105.25,,,,,1661.09,
1/2/2014,104.81,1831.98,,9400.04,6717.91,1645.22,5367.911
1/3/2014,104.86,1831.37,,9435.1504,6730.67,1646.05,5350.098
1/6/2014,104.22,1826.77,15908.8799,9428,6730.73,1641.16,5324.876
1/7/2014,104.6,1837.88,15814.3701,9506.2002,6755.45,1647.65,5316.987
1/8/2014,104.86,1837.49,16121.4502,9497.8398,6721.78,1650.17,5316.048
1/9/2014,104.82,1838.13,15880.3301,9421.6104,6691.34,1646.37,5324.41
1/10/2014,104.18,1842.37,15912.0596,9473.2402,6739.94,1655.11,5312.384
1/13/2014,103,1819.2,,9510.1699,6757.15,1645.41,5292.075
1/14/2014,104.22,1838.88,15422.4004,9540.5098,6766.86,1651.73,5212.049
1/15/2014,104.56,1848.38,15808.7305,9733.8096,6819.86,1660,5245.429
1/16/2014,104.35,1845.89,15747.2002,9717.71,6815.42,1659.34,5309.072
1/17/2014,104.32,1838.7,15734.46,9742.96,6829.3,1657.32,5305.869
1/20/2014,104.18,,15641.6797,9715.9004,6836.73,1657.11,5295.046
1/21/2014,104.3,1843.8,15795.96,9730.1201,6834.26,1659.49,5331.463
1/22/2014,104.52,1844.86,15820.96,9720.1104,6826.33,1661.74,5319.766
1/23/2014,103.26,1828.46,15695.8896,9631.04,6773.28,1650.45,5262.988
1/24/2014,102.31,1790.29,15391.5596,9392.0195,6663.74,1618.36,5240.932
1/27/2014,102.55,1781.56,15005.7305,9349.2197,6550.66,1604.92,
1/28/2014,102.94,1792.5,14980.1602,9406.9102,6572.33,1611.35,5175.109
1/29/2014,102.29,1774.2,15383.9102,9336.7305,6544.28,1603.67,5229.007
1/30/2014,102.72,1794.19,15007.0596,9373.4805,6538.45,1607.46,5188.062
1/31/2014,102.04,1782.59,14914.5303,9306.4805,6510.44,1598.46,5190.003
2/3/2014,100.98,1741.89,14619.1299,9186.5195,6465.66,1571.92,5187.911
2/4/2014,101.64,1755.2,14008.4697,9127.9102,6449.27,1569.93,5097.065
2/5/2014,101.45,1751.64,14180.3799,9116.3203,6457.89,1572.37,5070.311
2/6/2014,102.11,1773.43,14155.1201,9256.5801,6558.28,1592.69,5131.403
2/7/2014,102.3,1797.02,14462.4102,9301.9199,6571.68,1611.78,5166.529
2/10/2014,102.26,1799.84,14718.3398,9289.8604,6591.55,1616.78,5222.147
2/11/2014,102.63,1819.75,,9478.7695,6672.66,1634.47,5254.496
2/12/2014,102.53,1819.26,14800.0596,9540,6675.03,1637.71,5310.052
2/13/2014,102.17,1829.83,14534.7402,9596.7695,6659.42,1643.19,5308.103
2/14/2014,101.8,1838.63,14313.0303,9662.4004,6663.62,1650.12,5356.257
2/17/2014,101.92,,14393.1104,9656.7598,6736,1653.55,5382.894
2/18/2014,102.36,1840.76,14843.2402,9659.7803,6796.43,1660.54,5392.822
2/19/2014,102.31,1828.75,14766.5303,9660.0498,6796.71,1655.04,5408.243
2/20/2014,102.28,1839.78,14449.1797,9618.8496,6812.99,1656.01,5412.34
2/21/2014,102.51,1836.25,14865.6699,9656.9502,6838.06,1659.85,5438.696
2/24/2014,102.51,1847.61,14837.6797,9708.9404,6865.86,1668.31,5440.219
2/25/2014,102.24,1845.12,15051.5996,9699.3496,6830.5,1669.41,5433.842
2/26/2014,102.38,1845.16,14970.9697,9661.7305,6799.15,1664.85,5436.994
2/27/2014,102.13,1854.29,14923.1104,9588.3301,6810.27,1668.4,5411.447
2/28/2014,101.8,1859.45,14841.0703,9692.0801,6809.7,1675.4,5404.822
3/3/2014,101.45,1845.73,14652.2305,9358.8896,6708.35,1655.42,5384.329
3/4/2014,102.21,1873.91,14721.4805,9589.1504,6823.77,1677.85,5400.234
3/5/2014,102.3,1873.81,14897.6299,9542.0195,6775.42,1679.06,5446.23
3/6/2014,103.07,1877.03,15134.75,9542.8701,6788.49,1686.11,5445.892
3/7/2014,103.28,1878.04,15274.0703,9350.75,6712.67,1681.17,5462.309
3/10/2014,103.27,1877.17,15120.1396,9265.5,6689.45,1676.53,5411.52
3/11/2014,103.02,1867.63,15224.1104,9307.79,6685.52,1672.19,5413.839
3/12/2014,102.76,1868.2,14830.3896,9188.6904,6620.9,1665.55,5384.197
3/13/2014,101.84,1846.34,14815.9805,9017.79,6553.78,1651.68,5412.614
3/14/2014,101.36,1841.13,14327.6602,9056.4102,6527.89,1641.13,5329.396
3/17/2014,101.77,1858.83,14277.6699,9180.8896,6568.35,1653.94,5317.565
3/18/2014,101.44,1872.25,14411.2695,9242.5498,6605.28,1665.49,5344.562
3/19/2014,102.32,1860.77,14462.5195,9277.0498,6573.13,1658.05,5355.595
3/20/2014,102.39,1872.01,14224.2305,9296.1201,6542.44,1654.32,5294.001
3/21/2014,102.25,1866.52,,9342.9404,6557.17,1653.38,5338.083
3/24/2014,102.24,1857.44,14475.2998,9188.7695,6520.39,1645.97,5346.891
3/25/2014,102.26,1865.62,14423.1904,9338.4004,6604.89,1655.69,5336.625
3/26/2014,102.04,1852.56,14477.1602,9448.5801,6605.3,1654.34,5376.753
3/27/2014,102.18,1849.04,14622.8896,9451.21,6588.32,1653.12,5350.09
3/28/2014,102.83,1857.62,14696.0303,9587.1904,6615.58,1661.84,5366.938
3/31/2014,103.23,1872.34,14827.8301,9555.9102,6598.37,1673.87,5394.831
4/1/2014,103.65,1885.52,14791.9902,9603.71,6652.61,1683.7,5389.172
4/2/2014,103.88,1890.9,14946.3203,9623.3604,6659.04,1687.46,5403.302
4/3/2014,103.93,1888.77,15071.8799,9628.8203,6649.14,1685.14,5409.888
4/4/2014,103.29,1865.09,15063.7695,9695.7695,6695.55,1676.25,5422.83
4/7/2014,103.1,1845.04,14808.8496,9510.8496,6622.84,1659.29,5413.725
4/8/2014,101.81,1851.96,14606.8799,9490.79,6590.69,1663.77,5410.63
4/9/2014,102,1872.18,14299.6904,9506.3496,6635.61,1675.32,5463.777
4/10/2014,101.53,1833.08,14300.1201,9454.54,6641.97,1656.09,5480.751
4/11/2014,101.62,1815.69,13960.0498,9315.29,6561.7,1638.43,5428.649
4/14/2014,101.85,1830.61,13910.1602,9339.1699,6583.76,1644.36,5358.948
4/15/2014,101.92,1842.98,13996.8096,9173.71,6541.61,1646.67,5388.158
4/16/2014,102.23,1862.31,14417.6797,9317.8203,6584.17,1664.85,5420.316
4/17/2014,102.39,1864.85,14417.5303,9409.71,6625.25,1669.81,5454.23
4/18/2014,102.43,,14516.2695,,,1670.6,
4/21/2014,102.62,1871.89,14512.3799,,,1672.4,
4/22/2014,102.62,1879.55,14388.7695,9600.0898,6681.76,1681.98,5479.306
4/23/2014,102.54,1875.39,14546.2695,9544.1904,6674.74,1679.25,5517.766
4/24/2014,102.32,1878.61,14404.9902,9548.6797,6703,1681.16,5531.003
4/25/2014,102.16,1863.4,14429.2598,9401.5498,6685.69,1670.76,
4/28/2014,102.49,1869.43,14288.2305,9446.3604,6700.16,1672.65,5536.073
4/29/2014,102.64,1878.33,,9584.1201,6769.91,1682.38,5486.576
4/30/2014,102.24,1883.95,14304.1104,9603.2305,6780.03,1687.74,5489.074
5/1/2014,102.33,1883.68,14485.1299,,6808.87,1690.39,5448.763
5/2/2014,102.2,1881.14,14457.5098,9556.0195,6822.42,1688.99,5458.057
5/5/2014,102.14,1884.66,,9529.5,,1689.77,5462.223
5/6/2014,101.68,1867.72,,9467.5303,6798.56,1683.52,5481.376
5/7/2014,101.9,1878.21,14033.4502,9521.2998,6796.44,1684.04,5435.772
5/8/2014,101.66,1875.63,14163.7803,9607.4004,6839.25,1686.79,5476.774
5/9/2014,101.86,1878.48,14199.5898,9581.4502,6814.57,1683.36,5460.84
5/12/2014,102.13,1896.65,14149.5195,9702.46,6851.75,1694.88,5448.44
5/13/2014,102.26,1897.45,14425.4404,9754.4297,6873.08,1697.99,5498.193
5/14/2014,101.9,1888.53,14405.7598,9754.3896,6878.49,1694.8,5496.496
5/15/2014,101.58,1870.85,14298.21,9656.0498,6840.89,1682.34,5510.839
5/16/2014,101.5,1877.86,14096.5898,9629.0996,6855.81,1683.69,5479.044
5/19/2014,101.5,1885.08,14006.4404,9659.3896,6844.55,1685.88,5408.975
5/20/2014,101.33,1872.83,14075.25,9639.0801,6802,1678.01,5420.352
5/21/2014,101.37,1888.03,14042.1699,9697.8701,6821.04,1686.51,5424.567
5/22/2014,101.74,1892.49,14337.79,9720.9102,6820.56,1692.36,5479.932
5/23/2014,101.97,1900.53,14462.1699,9768.0098,6815.75,1697.94,5492.787
5/26/2014,101.94,,14602.5195,9892.8203,,1703.18,5512.831
5/27/2014,101.98,1911.91,14636.5195,9940.8203,6844.94,1707.67,5511.703
