Date,USDJPY BGN Curncy  (R1),SPX Index  (R2),NKY Index  (R4),DAX Index  (R3),UKX Index  (R3),MXWO Index  (R2),AS51 Index  (R3)
11/13/2009,89.66,1093.48,9770.31,5686.8301,5296.3799,1158.26,4706.3999
11/16/2009,89.06,1109.3,9791.18,5804.8198,5382.6699,1175.4,4755.2002
11/17/2009,89.25,1110.32,9729.93,5778.4302,5345.9302,1169.56,4729.3999
11/18/2009,89.32,1109.8,9676.8,5787.6099,5342.1299,1171.54,4739
11/19/2009,88.98,1094.9,9549.47,5702.1802,5267.7002,1151.98,4749.2002
11/20/2009,88.89,1091.38,9497.68,5663.1499,5251.4102,1145.72,4685.7998
11/23/2009,88.97,1106.24,,5801.48,5355.5,1165.83,4717
11/24/2009,88.5,1105.65,9401.58,5769.3101,5323.96,1160.14,4685
11/25/2009,87.35,1110.63,9441.64,5803.02,5364.8101,1170.71,4722.2002
11/26/2009,86.59,,9383.24,5614.1699,5194.1299,1154.87,4708.6001
11/27/2009,86.53,1091.49,9081.52,5685.6099,5245.73,1144.58,4572.1001
11/30/2009,86.41,1095.63,9345.55,5625.9502,5190.6802,1149.01,4701.2998
12/1/2009,86.68,1108.86,9572.2,5776.6099,5312.1699,1171.94,4719
12/2/2009,87.39,1109.24,9608.94,5781.6802,5327.3901,1173.86,4762.3999
12/3/2009,88.26,1099.92,9977.67,5770.3501,5313,1170.57,4774.6001
12/4/2009,90.56,1105.98,10022.59,5817.6499,5322.3599,1168.9,4702.2002
12/7/2009,89.51,1103.25,10167.6,5784.75,5310.6602,1165.33,4676.5
12/8/2009,88.43,1091.94,10140.47,5688.5801,5223.1299,1151.38,4670.6001
12/9/2009,87.87,1095.95,10004.72,5647.8398,5203.8901,1148.94,4637.8999
12/10/2009,88.2,1102.35,9862.82,5709.02,5244.3701,1154.07,4606.7002
12/11/2009,89.1,1106.41,10107.87,5756.29,5261.5698,1155.54,4635.2002
12/14/2009,88.62,1114.11,10105.68,5802.2598,5315.3398,1164.87,4654
12/15/2009,89.61,1107.93,10083.48,5811.3398,5285.77,1157.84,4673.5
12/16/2009,89.78,1109.18,10177.41,5903.4302,5320.2598,1165.71,4661.8999
12/17/2009,89.97,1096.08,10163.8,5844.4399,5217.6099,1145.38,4670.2998
12/18/2009,90.5,1102.47,10142.05,5831.21,5196.8101,1144.11,4650.5
12/21/2009,91.17,1114.05,10183.47,5930.5298,5293.9902,1155.78,4635.1001
12/22/2009,91.84,1118.02,10378.03,5945.6899,5328.6602,1159.32,4704.2002
12/23/2009,91.64,1120.59,,5957.4399,5372.3799,1166.32,4739.2998
12/24/2009,91.54,1126.48,10536.92,,5402.4102,1172.16,4790.8999
12/25/2009,91.3,,10494.71,,,1171.56,
12/28/2009,91.63,1127.78,10634.23,6002.9199,,1176.35,
12/29/2009,92,1126.2,10638.06,6011.5498,5437.6099,1177.97,4845.1001
12/30/2009,92.44,1126.42,10546.44,5957.4302,5397.8599,1171.29,4833.2998
12/31/2009,93.03,1115.1,,,5412.8799,1168.47,4870.6001
1/1/2010,93.04,,,,,1168.47,
1/4/2010,92.51,1132.99,10654.79,6048.2998,5500.3398,1189.39,4876.2998
1/5/2010,91.72,1136.52,10681.83,6031.8599,5522.5,1192.89,4924.2998
1/6/2010,92.32,1137.14,10731.45,6034.3301,5530.04,1193.52,4921.3999
1/7/2010,93.37,1141.69,10681.66,6019.3599,5526.7202,1192.91,4899.3999
1/8/2010,92.66,1144.98,10798.32,6037.6099,5534.2402,1198.26,4912.1001
1/11/2010,92.09,1146.98,,6040.5,5538.0698,1207.22,4950.7002
1/12/2010,90.98,1136.22,10879.14,5943,5498.71,1199.34,4899.5
1/13/2010,91.37,1145.68,10735.03,5963.1401,5473.48,1201.61,4868.1001
1/14/2010,91.21,1148.46,10907.68,5988.8799,5498.2002,1207.98,4898
1/15/2010,90.77,1136.03,10982.1,5875.9702,5455.3701,1195.66,4899.6001
1/18/2010,90.79,,10855.08,5918.5498,5494.3901,1198.22,4911.1001
1/19/2010,91.15,1150.23,10764.9,5976.48,5513.1401,1203.33,4861.2002
1/20/2010,91.24,1138.04,10737.52,5851.5298,5420.7998,1184.49,4868.2002
1/21/2010,90.43,1116.48,10868.41,5746.9702,5335.1001,1166.93,4827.2002
1/22/2010,89.82,1091.76,10590.55,5695.3198,5302.9902,1149.89,4750.6001
1/25/2010,90.28,1096.78,10512.69,5631.3701,5260.3101,1148.99,4717.8999
1/26/2010,89.65,1092.17,10325.28,5668.9302,5276.8501,1143.44,
1/27/2010,90.01,1097.5,10252.08,5643.2002,5217.4702,1140.28,4644.6001
1/28/2010,89.92,1084.53,10414.29,5540.3301,5145.7402,1128.32,4673.2998
1/29/2010,90.27,1073.87,10198.04,5608.79,5188.52,1119.54,4569.6001
2/1/2010,90.61,1089.19,10205.02,5654.48,5247.4102,1129.29,4524.1001
2/2/2010,90.38,1103.32,10371.09,5709.6602,5283.3101,1144.96,4605.2998
2/3/2010,90.98,1097.28,10404.33,5672.0898,5253.1499,1138.9,4647.8999
2/4/2010,89.06,1063.11,10355.98,5533.2402,5139.3101,1106.37,4621.6001
2/5/2010,89.25,1066.19,10057.09,5434.3398,5060.9199,1095.48,4514.1001
2/8/2010,89.26,1056.74,9951.82,5484.8501,5092.3301,1092.63,4521.3999
2/9/2010,89.7,1070.52,9932.9,5498.2598,5111.8398,1101.18,4505.1001
2/10/2010,89.94,1068.13,9963.99,5536.3701,5131.9902,1101.44,4513.3999
2/11/2010,89.77,1078.47,,5503.9302,5161.48,1108.27,4554.2998
2/12/2010,89.96,1075.51,10092.19,5500.3901,5142.4502,1107.32,4562.1001
2/15/2010,90.02,,10013.3,5511.1001,5167.4702,1107.42,4545.5
2/16/2010,90.14,1094.87,10034.25,5592.1201,5244.0601,1124.86,4567.7998
2/17/2010,91.26,1099.51,10306.83,5648.3398,5276.6401,1133.79,4667.8999
2/18/2010,91.81,1106.75,10335.69,5680.4102,5325.0898,1138.94,4654.8999
2/19/2010,91.52,1109.17,10123.58,5722.0498,5358.1699,1134.45,4635.1001
2/22/2010,91.14,1108.01,10400.47,5688.4399,5352.0698,1139.82,4717.5
2/23/2010,90.22,1094.6,10352.1,5604.0698,5315.0898,1128.52,4718.2998
2/24/2010,90.15,1105.24,10198.83,5615.5098,5342.9199,1133.2,4648.5
2/25/2010,89.08,1102.94,10101.96,5532.3301,5278.2202,1124.02,4594.1001
2/26/2010,88.97,1104.49,10126.03,5598.46,5354.52,1133.35,4637.7002
3/1/2010,89.13,1115.71,10172.06,5713.5098,5405.9399,1140.58,4686.5
3/2/2010,88.85,1118.31,10221.84,5776.5601,5484.0601,1149.39,4701.8999
3/3/2010,88.47,1118.79,10253.14,5817.8799,5533.21,1157.37,4735.7002
3/4/2010,89.02,1122.97,10145.72,5795.3198,5527.1602,1155.6,4750.5
3/5/2010,90.28,1138.7,10368.96,5877.3599,5599.7598,1170.46,4767.2002
3/8/2010,90.31,1138.5,10585.92,5875.9102,5606.7202,1174.7,4807.8999
3/9/2010,89.97,1140.45,10567.65,5885.8901,5602.2998,1174.11,4820.1001
3/10/2010,90.52,1145.61,10563.92,5936.7202,5640.5698,1180.31,4820
3/11/2010,90.51,1150.24,10664.95,5928.6299,5617.2598,1182.69,4814.2002
3/12/2010,90.56,1149.99,10751.26,5945.1099,5625.6499,1187.37,4818.1001
3/15/2010,90.53,1150.51,10751.98,5903.5601,5593.8501,1181.99,4784.1001
3/16/2010,90.31,1159.46,10721.71,5970.9902,5620.4302,1193.73,4797.2002
3/17/2010,90.31,1166.21,10846.98,6024.2798,5644.6299,1202.51,4853.2002
3/18/2010,90.39,1165.83,10744.03,6012.3101,5642.6201,1196.71,4863.1001
3/19/2010,90.55,1159.9,10824.72,5982.4302,5650.1201,1190.78,4872.2002
3/22/2010,90.14,1165.81,,5987.5,5644.54,1193.45,4830.2002
3/23/2010,90.4,1174.17,10774.15,6017.27,5673.6299,1200.86,4874.7998
3/24/2010,92.3,1167.72,10815.03,6039,5677.8799,1190.33,4891.5
3/25/2010,92.73,1165.73,10828.85,6132.9502,5727.6499,1191.75,4885.3999
3/26/2010,92.52,1166.59,10996.37,6120.0498,5703.02,1193.41,4896.8999
3/29/2010,92.46,1173.22,10986.47,6156.8501,5710.6602,1200.62,4897.2998
3/30/2010,92.77,1173.27,11097.14,6142.4502,5672.3198,1201.1,4916.7998
3/31/2010,93.47,1169.43,11089.94,6153.5498,5679.6401,1200.53,4875.5
4/1/2010,93.82,1178.1,11244.4,6235.5601,5744.8901,1212.14,4907.7002
4/2/2010,94.61,,11286.09,,,1212.76,
4/5/2010,94.37,1187.44,11339.3,,,1217.36,
4/6/2010,93.79,1189.44,11282.32,6252.21,5780.3501,1218.12,4953.7002
4/7/2010,93.36,1182.45,11292.83,6222.4102,5762.0601,1213.33,4960.8999
4/8/2010,93.38,1186.44,11168.2,6171.8301,5712.7002,1211.27,4937.8999
4/9/2010,93.18,1194.37,11204.34,6249.7002,5770.98,1223.32,4948.1001
4/12/2010,93.24,1196.48,11251.9,6250.6899,5777.6499,1229.35,4984.2998
4/13/2010,93.2,1197.3,11161.23,6230.8301,5761.6602,1226.01,4951.6001
4/14/2010,93.23,1210.65,11204.9,6278.3999,5796.25,1239.31,4994.7002
4/15/2010,93.03,1211.67,11273.79,6291.4502,5825.0098,1241.7,5001.8999
4/16/2010,92.17,1192.13,11102.18,6180.8999,5743.96,1222.25,4984.7002
4/19/2010,92.4,1197.52,10908.77,6162.4399,5727.9102,1217.51,4915.1001
4/20/2010,93.22,1207.17,10900.68,6264.23,5783.6899,1228.05,4925.7998
4/21/2010,93.19,1205.94,11090.05,6230.3799,5723.4302,1225.37,4954.2998
4/22/2010,93.49,1208.67,10949.09,6168.7202,5665.3301,1218.73,4907.3999
4/23/2010,93.97,1217.28,10914.46,6259.5298,5723.6499,1225.38,4881.5
4/26/2010,93.96,1212.05,11165.79,6332.1001,5753.8501,1228.59,
4/27/2010,93.27,1183.71,11212.66,6159.5098,5603.52,1202.48,4880
4/28/2010,94.03,1191.36,10924.79,6084.3398,5586.6099,1194.23,4822.7998
4/29/2010,94.03,1206.78,,6144.9102,5617.8398,1208.26,4785.6001
4/30/2010,93.85,1186.69,11057.4,6135.7002,5553.29,1198.56,4807.3999
5/3/2010,94.54,1202.26,,6166.9199,,1202.32,4785.5
5/4/2010,94.54,1173.6,,6006.8599,5411.1099,1171.4,4737.1001
5/5/2010,93.81,1165.9,,5958.4502,5341.9302,1157.86,4674
5/6/2010,90.58,1128.15,10695.69,5908.2598,5260.9902,1125.36,4573.2002
5/7/2010,91.59,1110.88,10364.59,5715.0898,5123.02,1099.58,4480.7002
5/10/2010,93.3,1159.73,10530.7,6017.9102,5387.4199,1153.48,4599.7998
5/11/2010,92.65,1155.79,10411.1,6037.71,5334.21,1144.89,4548
5/12/2010,93.24,1171.67,10394.03,6183.4902,5383.4502,1158.71,4573
5/13/2010,92.75,1157.44,10620.55,6251.9702,5433.73,1152.64,4652.7998
5/14/2010,92.47,1135.68,10462.51,6056.71,5262.8501,1123.78,4611.1001
5/17/2010,92.59,1136.94,10235.76,6066.9199,5262.54,1116.02,4467.2002
5/18/2010,92.23,1120.8,10242.64,6155.9302,5307.3398,1111.91,4470.7002
5/19/2010,91.71,1115.05,10186.84,5988.6699,5158.0801,1095.69,4387.1001
5/20/2010,89.69,1071.59,10030.31,5867.8799,5073.1299,1063.61,4316.5
5/21/2010,90,1087.69,9784.54,5829.25,5062.9302,1073.61,4305.3999
5/24/2010,90.29,1073.65,9758.4,5805.6802,5069.6099,1064.01,4395.3999
5/25/2010,90.23,1074.03,9459.89,5670.04,4940.6802,1048.53,4265.2998
5/26/2010,89.92,1067.95,9522.66,5758.02,5038.0801,1053.25,4307.2002
5/27/2010,91.04,1103.06,9639.72,5937.1401,5195.1699,1084.67,4379.2002
5/28/2010,91.06,1089.41,9762.98,5946.1802,5188.4302,1080.3,4457.5
5/31/2010,91.27,,9768.7,5964.3301,,1079.8,4429.7002
6/1/2010,90.95,1070.71,9711.83,5981.27,5163.2998,1069.54,4413.1001
6/2/2010,92.13,1098.38,9603.24,5981.2002,5151.3198,1079.22,4381
6/3/2010,92.71,1102.83,9914.19,6054.6299,5211.1802,1091,4486
6/4/2010,91.9,1064.88,9901.19,5938.8799,5126,1060.27,4449.3999
6/7/2010,91.37,1050.47,9520.8,5904.9502,5069.0601,1041.4,4325.8999
6/8/2010,91.46,1062,9537.94,5868.5498,5028.1499,1045.48,4381.2002
6/9/2010,91.3,1055.69,9439.13,5984.75,5085.8599,1050.35,4385.2998
6/10/2010,91.34,1086.84,9542.65,6056.5898,5132.5,1075.33,4435.2998
6/11/2010,91.65,1091.6,9705.25,6047.8301,5163.6802,1080.68,4505.5
6/14/2010,91.58,1089.63,9879.85,6125,5202.1299,1091.22,
6/15/2010,91.46,1115.23,9887.89,6175.0498,5217.8198,1108.34,4505
6/16/2010,91.44,1114.61,10067.15,6190.9102,5237.9199,1111.11,4559
6/17/2010,91.01,1116.04,9999.4,6223.54,5253.8901,1112.76,4527.2998
6/18/2010,90.71,1117.51,9995.02,6216.98,5250.8398,1115.35,4551.8999
6/21/2010,91.11,1113.2,10238.01,6292.9702,5299.1099,1120.55,4612.6001
6/22/2010,90.57,1095.31,10112.89,6269.04,5246.98,1105.21,4558.2998
6/23/2010,89.82,1092.04,9923.7,6204.52,5178.52,1095.86,4486.1001
6/24/2010,89.61,1073.69,9928.34,6115.48,5100.23,1082.39,4479.7002
6/25/2010,89.23,1076.76,9737.48,6070.6001,5046.4702,1079.52,4413
6/28/2010,89.37,1074.57,9693.94,6157.2202,5071.6802,1082.59,4384.5
6/29/2010,88.6,1041.24,9570.67,5952.0298,4914.2202,1048.09,4345.7002
6/30/2010,88.43,1030.71,9382.64,5965.52,4916.8701,1041.32,4301.5
7/1/2010,87.6,1027.37,9191.6,5857.4302,4805.75,1036.08,4237.5
7/2/2010,87.75,1022.58,9203.71,5834.1499,4838.0898,1036.62,4238.7002
7/5/2010,87.77,,9266.78,5816.2002,4823.5298,1033.74,4222.1001
7/6/2010,87.52,1028.06,9338.04,5940.98,4965,1051.6,4276.1001
7/7/2010,87.7,1060.27,9279.65,5992.8599,5014.8198,1071.75,4254.6001
7/8/2010,88.36,1070.25,9535.74,6035.6602,5105.4502,1084.87,4356.7002
7/9/2010,88.62,1077.96,9585.32,6065.2402,5132.9399,1091.53,4396.2998
7/12/2010,88.62,1078.75,9548.11,6077.1899,5167.02,1091.47,4409.8999
7/13/2010,88.74,1095.34,9537.23,6191.1299,5271.02,1109.01,4380.2998
7/14/2010,88.41,1095.17,9795.24,6209.7598,5253.52,1113.08,4462.3999
7/15/2010,87.4,1096.48,9685.53,6149.3599,5211.29,1113.12,4442.6001
7/16/2010,86.57,1064.88,9408.36,6040.27,5158.8501,1089.89,4422.7002
7/19/2010,86.69,1071.25,,6009.1099,5148.2798,1089.31,4358.2998
7/20/2010,87.51,1083.48,9300.46,5967.4902,5139.46,1093.51,4403.6001
7/21/2010,87.05,1069.59,9278.83,5990.3799,5214.6401,1088.38,4412.7002
7/22/2010,86.95,1093.67,9220.88,6142.1499,5313.8101,1110.1,4374.7002
7/23/2010,87.46,1102.66,9430.96,6166.3398,5312.6201,1117.45,4458.3999
7/26/2010,86.88,1115.01,9503.66,6194.21,5351.1201,1129.75,4486.1001
7/27/2010,87.9,1113.84,9496.85,6207.3101,5365.6699,1130.92,4497.3999
7/28/2010,87.47,1106.13,9753.27,6178.9399,5319.6802,1129.3,4529.8999
7/29/2010,86.79,1101.53,9696.02,6134.7002,5313.9502,1128.23,4524.1001
7/30/2010,86.47,1101.6,9537.3,6147.9702,5258.02,1124.83,4493.5
8/2/2010,86.5,1125.86,9570.31,6292.1299,5397.1099,1152.17,4541.6001
8/3/2010,85.79,1120.46,9694.01,6307.9102,5396.48,1152.99,4571.6001
8/4/2010,86.27,1127.24,9489.34,6331.3301,5386.1602,1152.5,4542.1001
8/5/2010,85.82,1125.81,9653.92,6333.5801,5365.7798,1153.01,4566.5
8/6/2010,85.51,1121.64,9642.12,6259.6299,5332.3901,1152.25,4566.1001
8/9/2010,85.94,1127.79,9572.49,6351.6001,5410.52,1158.18,4594.8999
8/10/2010,85.44,1121.06,9551.05,6286.25,5376.4102,1145.36,4540.7002
8/11/2010,85.32,1089.47,9292.85,6154.0698,5245.21,1112.83,4455.5
8/12/2010,85.9,1083.61,9212.59,6135.1699,5266.0601,1106.07,4400.8999
8/13/2010,86.2,1079.25,9253.46,6110.4102,5275.4399,1103.56,4459.6001
8/16/2010,85.33,1079.38,9196.67,6110.5698,5276.1001,1106.21,4438.5
8/17/2010,85.53,1092.54,9161.68,6206.3999,5350.5498,1118.89,4477
8/18/2010,85.46,1094.16,9240.54,6186.3101,5302.8701,1119.66,4474.8999
8/19/2010,85.39,1075.63,9362.68,6075.1299,5211.29,1106.91,4479
8/20/2010,85.62,1071.69,9179.38,6005.1602,5195.2798,1093.77,4430.8999
8/23/2010,85.16,1067.36,9116.69,6010.9102,5234.8398,1093.24,4429
8/24/2010,83.9,1051.87,8995.14,5935.4399,5155.9502,1079.04,4381.2998
8/25/2010,84.58,1055.33,8845.39,5899.5,5109.3999,1073.83,4320.1001
8/26/2010,84.45,1047.22,8906.48,5912.5801,5155.8398,1077.34,4356
8/27/2010,85.23,1064.59,8991.06,5951.1699,5201.5601,1089.24,4370.1001
8/30/2010,84.62,1048.92,9149.26,5912.4102,,1083.62,4452.7002
8/31/2010,84.2,1049.33,8824.06,5925.2202,5225.2202,1080.7,4404.2002
9/1/2010,84.44,1080.29,8927.02,6083.8999,5366.4102,1111.52,4495.7002
9/2/2010,84.28,1090.1,9062.84,6083.8501,5371.04,1119.15,4532.7002
9/3/2010,84.31,1104.51,9114.13,6134.6201,5428.1499,1131.49,4541.2002
9/6/2010,84.21,,9301.32,6155.04,5439.1899,1136.22,4575.5
9/7/2010,83.83,1091.84,9226,6117.8901,5407.8198,1123.68,4573.2002
9/8/2010,83.88,1098.87,9024.6,6164.4399,5429.7402,1128.58,4537.2002
9/9/2010,83.78,1104.18,9098.39,6221.52,5494.1602,1136.71,4582.2002
9/10/2010,84.15,1109.55,9239.17,6214.77,5501.6401,1139.02,4560.2998
9/13/2010,83.71,1121.9,9321.82,6261.6802,5565.5298,1154.48,4614.8999
9/14/2010,83.04,1121.1,9299.31,6275.4102,5567.4102,1158.15,4626.5
9/15/2010,85.75,1125.07,9516.56,6261.8701,5555.5601,1159.21,4661.5
9/16/2010,85.78,1124.66,9509.5,6249.6499,5540.1401,1157.07,4605.2998
9/17/2010,85.86,1125.59,9626.09,6209.7598,5508.4502,1156.1,4638.8999
9/20/2010,85.69,1142.71,,6294.5801,5602.54,1171.56,4631.2998
9/21/2010,85.09,1139.78,9602.11,6275.98,5576.1899,1169.47,4617.5
9/22/2010,84.5,1134.28,9566.32,6208.3301,5551.9102,1170.55,4625.2002
9/23/2010,84.38,1124.83,,6184.71,5547.0801,1163.33,4633.6001
9/24/2010,84.21,1148.67,9471.67,6298.2998,5598.48,1183.03,4601.8999
9/27/2010,84.29,1142.16,9603.14,6278.8901,5573.4199,1180.6,4675.3999
9/28/2010,83.87,1147.7,9495.76,6276.0898,5578.4399,1184.13,4669.7998
9/29/2010,83.7,1144.73,9559.38,6246.9199,5569.27,1183.96,4645
9/30/2010,83.53,1141.2,9369.35,6229.02,5548.6201,1179.19,4582.8999
10/1/2010,83.22,1146.24,9404.23,6211.3398,5592.8999,1184.19,4579.2002
10/4/2010,83.36,1137.03,9381.06,6134.21,5555.9702,1175.34,4625.2998
10/5/2010,83.22,1160.75,9518.76,6215.8301,5635.7598,1199,4606.8999
10/6/2010,82.93,1159.97,9691.43,6270.73,5681.3901,1205.33,4686.7998
10/7/2010,82.41,1158.06,9684.81,6276.25,5662.1299,1206.36,4691.2998
10/8/2010,81.93,1165.15,9588.88,6291.6699,5657.6099,1209.77,4681.3999
10/11/2010,82.07,1165.32,,6309.5098,5672.3999,1210.44,4697.5
10/12/2010,81.72,1169.77,9388.64,6304.5698,5661.5898,1207.82,4618.2002
10/13/2010,81.81,1178.1,9403.51,6434.52,5747.3501,1222.06,4619.8999
10/14/2010,81.48,1173.81,9583.51,6455.27,5727.21,1226.07,4699.1001
10/15/2010,81.45,1176.19,9500.25,6492.2998,5703.3701,1223.43,4689
10/18/2010,81.27,1184.71,9498.49,6516.6299,5742.52,1227.86,4651.8999
10/19/2010,81.59,1165.9,9539.45,6490.6899,5703.8901,1208.85,4655.7002
10/20/2010,81.09,1178.17,9381.6,6524.5498,5728.9302,1221.86,4624.8999
10/21/2010,81.33,1180.26,9376.48,6611.0098,5757.8599,1224.92,4622.8999
10/22/2010,81.38,1183.08,9426.71,6605.8398,5741.3701,1222.96,4648.2002
10/25/2010,80.81,1185.62,9401.16,6639.21,5751.98,1229.69,4710
10/26/2010,81.43,1185.64,9377.38,6613.7998,5707.2998,1223.8,4687.7998
10/27/2010,81.75,1182.45,9387.03,6568,5646.02,1213.89,4648.1001
10/28/2010,81.03,1183.78,9366.03,6595.2798,5677.8901,1221.35,4684.8999
10/29/2010,80.4,1183.26,9202.45,6601.3701,5675.1602,1222.23,4661.6001
11/1/2010,80.51,1184.38,9154.72,6604.8599,5694.6201,1223.31,4698.5
11/2/2010,80.63,1193.57,9159.98,6654.3101,5757.4302,1233.98,4701.3999
11/3/2010,81.07,1197.96,,6617.7998,5748.9702,1233.94,4722.6001
11/4/2010,80.75,1221.06,9358.78,6734.6899,5862.79,1263.41,4745.2998
11/5/2010,81.26,1225.85,9625.99,6754.2002,5875.3501,1264.73,4800.6001
11/8/2010,81.18,1223.25,9732.92,6750.5,5849.96,1261.37,4778.3999
11/9/2010,81.69,1213.4,9694.49,6787.8101,5875.1899,1258.77,4740.7002
11/10/2010,82.28,1218.71,9830.52,6719.8398,5816.9399,1250.41,4699.7998
11/11/2010,82.49,1213.54,9861.46,6723.4102,5815.23,1248.13,4728.6001
11/12/2010,82.53,1199.21,9724.81,6734.6099,5796.8701,1236.35,4692.7002
11/15/2010,83.07,1197.75,9827.51,6790.1699,5820.4102,1235.37,4688
11/16/2010,83.29,1178.34,9797.1,6663.2402,5681.8999,1212.56,4700.2998
11/17/2010,83.18,1178.59,9811.66,6700.0698,5692.5601,1214.57,4624.2998
11/18/2010,83.52,1196.69,10013.63,6832.1099,5768.71,1234.12,4640.2002
11/19/2010,83.55,1199.73,10022.39,6843.5498,5732.8301,1235.33,4629.2002
11/22/2010,83.33,1197.84,10115.19,6822.0498,5680.8301,1231.42,4643.5
11/23/2010,83.16,1180.73,,6705,5581.2798,1210.65,4589.1001
11/24/2010,83.54,1198.35,10030.11,6823.7998,5657.1001,1221.91,4584.7002
11/25/2010,83.6,,10079.76,6879.6602,5698.9302,1223.73,4593.3999
11/26/2010,84.1,1189.4,10039.56,6848.98,5668.7002,1210.36,4598.2998
11/29/2010,84.26,1187.76,10125.99,6697.9702,5550.9502,1200.86,4618.5
11/30/2010,83.69,1180.55,9937.04,6688.4902,5528.27,1193.56,4584.3999
12/1/2010,84.19,1206.07,9988.05,6866.6299,5642.5,1216.68,4586.6001
12/2/2010,83.82,1221.53,10168.52,6957.6099,5767.5601,1237.41,4676.2002
12/3/2010,82.53,1224.71,10178.32,6947.7202,5745.3198,1247.15,4694.2002
12/6/2010,82.66,1223.12,10167.23,6954.3799,5770.2798,1244.75,4688.6001
12/7/2010,83.49,1223.75,10141.1,7001.9102,5808.4502,1249.36,4726.7998
12/8/2010,84.04,1228.28,10232.33,6975.8701,5794.5298,1246.56,4699.8999
12/9/2010,83.76,1233,10285.88,6964.1602,5807.96,1251.22,4741.2998
12/10/2010,83.95,1240.4,10211.95,7006.1699,5812.9502,1256.52,4745.8999
12/13/2010,83.39,1240.46,10293.89,7029.3901,5860.75,1265.32,4757.1001
12/14/2010,83.66,1241.59,10316.77,7027.3999,5891.21,1267.7,4766.8999
12/15/2010,84.24,1235.23,10309.78,7016.3701,5882.1802,1259.68,4767.7998
12/16/2010,83.91,1242.87,10311.29,7024.3999,5881.1201,1260.04,4784
12/17/2010,83.98,1243.91,10303.83,6982.4502,5871.75,1257.84,4763.1001
12/20/2010,83.77,1247.08,10216.41,7018.6001,5891.6099,1259.82,4736.6001
12/21/2010,83.75,1254.6,10370.53,7077.9902,5951.7998,1271.28,4771.8999
12/22/2010,83.57,1258.84,10346.48,7067.9199,5983.4902,1273.73,4778.3999
12/23/2010,82.91,1256.77,,7057.6899,5996.0698,1273.48,4799
12/24/2010,82.88,,10279.19,,6008.9199,1274.42,4777.2998
12/27/2010,82.81,1257.54,10355.99,6970.73,,1272.94,
12/28/2010,82.38,1258.51,10292.63,6972.1001,,1275.54,
12/29/2010,81.62,1259.78,10344.54,6995.4702,5996.3599,1279.09,4775.2002
12/30/2010,81.53,1257.88,10228.92,6914.1899,5971.0098,1276.69,4790.3999
12/31/2010,81.12,1257.64,,,5899.9399,1280.07,4745.2002
1/3/2011,81.74,1271.87,,6989.7402,,1287.94,
1/4/2011,82.04,1270.2,10398.1,6975.3501,6013.8701,1289.26,4742.5
1/5/2011,83.25,1276.56,10380.77,6939.8198,6043.8599,1285.14,4714.8999
1/6/2011,83.33,1273.85,10529.76,6981.3901,6019.5098,1283.66,4725
1/7/2011,83.15,1271.5,10541.04,6947.8398,5984.3301,1281.41,4705
1/10/2011,82.71,1269.75,,6857.0601,5956.2998,1275.61,4712.2998
1/11/2011,83.24,1274.48,10510.68,6941.5698,6014.0298,1282.23,4710.7002
1/12/2011,83,1285.96,10512.8,7068.7798,6050.7202,1298.46,4724.2002
1/13/2011,82.81,1283.76,10589.76,7075.1099,6023.8799,1305.34,4795.2002
1/14/2011,82.87,1293.24,10499.04,7075.7002,6002.0698,1309,4801.5
1/17/2011,82.68,,10502.86,7078.0601,5985.7002,1307.42,4763.1001
1/18/2011,82.56,1295.02,10518.98,7143.4502,6056.4302,1316.17,4801.7998
1/19/2011,82.02,1281.92,10557.1,7082.7598,5976.7002,1308.81,4834.6001
1/20/2011,83.01,1280.26,10437.31,7024.27,5867.9102,1295.09,4783.7002
1/21/2011,82.57,1283.35,10274.52,7062.4199,5896.25,1302.54,4755.7002
1/24/2011,82.53,1290.84,10345.11,7067.77,5943.8501,1312.18,4786
1/25/2011,82.25,1291.18,10464.42,7059.0098,5917.71,1310.93,4807.7998
1/26/2011,82.17,1296.63,10401.9,7127.3501,5969.21,1318.32,
1/27/2011,82.92,1299.54,10478.66,7155.5801,5965.0801,1321.14,4806.1001
1/28/2011,82.12,1276.34,10360.34,7102.7998,5881.3701,1302.13,4774.8999
1/31/2011,82.04,1286.12,10237.92,7077.48,5862.9399,1308.08,4753.8999
2/1/2011,81.35,1307.59,10274.5,7184.27,5957.8198,1330.27,4752.1001
2/2/2011,81.55,1304.03,10457.36,7183.6699,6000.0698,1332.77,4796.5
2/3/2011,81.63,1307.1,10431.36,7193.6802,5983.3398,1329.93,4820.6001
2/4/2011,82.18,1310.87,10543.52,7216.21,5997.3799,1331.65,4862.7002
2/7/2011,82.33,1319.05,10592.04,7283.6201,6051.0298,1339.44,4868.5
2/8/2011,82.36,1324.57,10635.98,7323.2402,6091.3301,1347.36,4890.3999
2/9/2011,82.36,1320.88,10617.83,7320.8999,6052.29,1342.34,4904.7998
2/10/2011,83.23,1321.87,10605.65,7340.2798,6020.0098,1337.85,4914.3999
2/11/2011,83.43,1329.15,,7371.2002,6062.8999,1340.99,4880.8999
2/14/2011,83.32,1332.32,10725.54,7396.6299,6060.0898,1344.83,4935.7998
2/15/2011,83.77,1328.01,10746.67,7400.04,6037.0801,1344.27,4931
2/16/2011,83.68,1336.32,10808.29,7414.2998,6085.27,1352.03,4930.2002
